1,hsa-miR-26a-5p,4091
1,hsa-miR-1291,4212
1,hsa-miR-19b-3p,4624
1,hsa-miR-338-3p,4624
1,hsa-miR-425-5p,4624
1,hsa-miR-346,5073
1,hsa-let-7b-3p,5311
1,hsa-miR-1227-3p,5311
1,hsa-miR-124-3p,5311
1,hsa-miR-126-3p,5311
1,hsa-miR-127-3p,5311
1,hsa-miR-129-2-3p,5311
1,hsa-miR-132-3p,5311
1,hsa-miR-134-5p,5311
1,hsa-miR-140-5p,5311
1,hsa-miR-182-5p,5311
1,hsa-miR-183-5p,5311
1,hsa-miR-197-3p,5311
1,hsa-miR-206,5311
1,hsa-miR-22-5p,5311
1,hsa-miR-24-1-5p,5311
1,hsa-miR-299-3p,5311
1,hsa-miR-30e-3p,5311
1,hsa-miR-337-5p,5311
1,hsa-miR-34a-5p,5311
1,hsa-miR-373-3p,5311
1,hsa-miR-376a-3p,5311
1,hsa-miR-379-5p,5311
1,hsa-miR-381-3p,5311
1,hsa-miR-382-5p,5311
1,hsa-miR-383-5p,5311
1,hsa-miR-409-3p,5311
1,hsa-miR-425-5p,5311
1,hsa-miR-432-5p,5311
1,hsa-miR-450a-5p,5311
1,hsa-miR-487b-3p,5311
1,hsa-miR-502-3p,5311
1,hsa-miR-542-3p,5311
1,hsa-miR-574-3p,5311
1,hsa-miR-595,5311
1,hsa-miR-629-5p,5311
1,hsa-miR-654-3p,5311
1,hsa-miR-660-5p,5311
1,hsa-miR-744-3p,5311
1,hsa-miR-769-5p,5311
1,hsa-miR-9-3p,5311
1,hsa-miR-96-5p,5311
1,hsa-miR-137-3p,5394
1,hsa-miR-145-5p,5394
1,hsa-miR-153-3p,5394
1,hsa-miR-181b-5p,5394
1,hsa-let-7d-5p,5394
1,hsa-miR-137-3p,5394
1,hsa-miR-145-5p,5394
1,hsa-miR-153-3p,5394
1,hsa-miR-210-3p,5394
1,hsa-miR-584-5p,5394
1,hsa-miR-133a-3p,5394
1,hsa-miR-135a-5p,5394
1,hsa-miR-155-5p,5394
1,hsa-miR-193b-5p,5394
1,hsa-miR-21-5p,5394
1,hsa-miR-219a-1-3p,5394
1,hsa-let-7a-5p,5757
1,hsa-let-7b-5p,5757
1,hsa-let-7c-5p,5757
1,hsa-let-7d-5p,5757
1,hsa-let-7e-5p,5757
1,hsa-let-7f-5p,5757
1,hsa-let-7g-5p,5757
1,hsa-let-7i-5p,5757
1,hsa-miR-103a-3p,5757
1,hsa-miR-107,5757
1,hsa-miR-17-5p,5757
1,hsa-miR-1915-3p,5757
1,hsa-miR-200a-3p,5757
1,hsa-miR-200b-3p,5757
1,hsa-miR-200c-3p,5757
1,hsa-miR-203a-3p,5757
1,hsa-miR-21-5p,5757
1,hsa-miR-23a-3p,5757
1,hsa-miR-23b-3p,5757
1,hsa-miR-30b-5p,5757
1,hsa-miR-30c-5p,5757
1,hsa-miR-424-5p,5757
1,hsa-miR-520d-3p,5757
1,hsa-miR-542-3p,5757
1,hsa-miR-638,5757
1,hsa-miR-663a,5757
1,hsa-miR-98-5p,5757
1,hsa-miR-1226-5p,5790
1,hsa-miR-23a-5p,5790
1,hsa-miR-323a-3p,5790
1,hsa-miR-454-3p,5790
1,hsa-miR-500a-5p,5790
1,hsa-miR-501-5p,5790
1,hsa-miR-650,5790
1,hsa-miR-874-3p,5790
1,hsa-miR-122-5p,5793
1,hsa-miR-127-5p,5793
1,hsa-miR-133a-3p,5793
1,hsa-miR-133b,5793
1,hsa-miR-135b-5p,5793
1,hsa-miR-138-5p,5793
1,hsa-miR-148a-3p,5793
1,hsa-miR-150-5p,5793
1,hsa-miR-155-5p,5793
1,hsa-miR-187-3p,5793
1,hsa-miR-194-5p,5793
1,hsa-miR-200c-3p,5793
1,hsa-miR-203a-3p,5793
1,hsa-miR-205-5p,5793
1,hsa-miR-219a-1-3p,5793
1,hsa-miR-23b-3p,5793
1,hsa-miR-296-5p,5793
1,hsa-miR-298,5793
1,hsa-miR-299-5p,5793
1,hsa-miR-302a-3p,5793
1,hsa-miR-329-3p,5793
1,hsa-miR-342-5p,5793
1,hsa-miR-369-3p,5793
1,hsa-miR-375-3p,5793
1,hsa-miR-377-3p,5793
1,hsa-miR-381-3p,5793
1,hsa-miR-409-5p,5793
1,hsa-miR-433-5p,5793
1,hsa-miR-450b-5p,5793
1,hsa-miR-486-3p,5793
1,hsa-miR-487b-3p,5793
1,hsa-miR-492,5793
1,hsa-miR-499a-5p,5793
1,hsa-miR-502-3p,5793
1,hsa-miR-505-3p,5793
1,hsa-miR-506-3p,5793
1,hsa-miR-507,5793
1,hsa-miR-512-3p,5793
1,hsa-miR-512-5p,5793
1,hsa-miR-518a-3p,5793
1,hsa-miR-523-3p,5793
1,hsa-miR-544a,5793
1,hsa-miR-561-3p,5793
1,hsa-miR-579-3p,5793
1,hsa-miR-596,5793
1,hsa-miR-597-5p,5793
1,hsa-miR-615-3p,5793
1,hsa-miR-627-5p,5793
1,hsa-miR-629-5p,5793
1,hsa-miR-760,5793
1,hsa-miR-885-3p,5793
1,hsa-miR-885-5p,5793
1,hsa-miR-9-5p,5793
1,hsa-miR-155-5p,5816
1,hsa-miR-210-3p,5978
1,hsa-miR-142-5p,5994
1,hsa-miR-146b-5p,5994
1,hsa-miR-21-5p,5994
1,hsa-miR-27b-5p,5994
1,hsa-miR-30c-1-3p,5994
1,hsa-miR-412-3p,5994
1,hsa-miR-454-5p,5994
1,hsa-miR-513a-5p,5994
1,hsa-miR-513b-5p,5994
1,hsa-miR-625-3p,5994
1,hsa-miR-634,5994
1,hsa-miR-921,5994
1,hsa-miR-1181,6013
1,hsa-miR-134-5p,6013
1,hsa-miR-135a-3p,6013
1,hsa-miR-1915-3p,6013
1,hsa-miR-29a-3p,6013
1,hsa-miR-629-3p,6013
1,hsa-miR-663a,6013
1,hsa-miR-1207-5p,6013
1,hsa-miR-22-3p,6013
1,hsa-miR-29a-3p,6013
1,hsa-miR-29b-3p,6013
1,hsa-miR-371a-5p,6013
1,hsa-miR-663a,6013
1,hsa-miR-27b-3p,6089
1,hsa-miR-328-3p,6089
1,hsa-miR-17-5p,6279
1,hsa-miR-23a-3p,6279
1,hsa-miR-23b-3p,6279
1,hsa-miR-542-3p,6279
1,hsa-let-7f-5p,6623
1,hsa-let-7g-5p,6623
1,hsa-let-7i-5p,6623
1,hsa-miR-106a-5p,6623
1,hsa-miR-106b-5p,6623
1,hsa-miR-146a-5p,6623
1,hsa-miR-155-5p,6623
1,hsa-miR-16-5p,6623
1,hsa-miR-1915-3p,6623
1,hsa-miR-19b-3p,6623
1,hsa-miR-20a-5p,6623
1,hsa-miR-21-5p,6623
1,hsa-miR-26b-5p,6623
1,hsa-miR-29a-3p,6623
1,hsa-miR-335-5p,6623
1,hsa-miR-376c-3p,6623
1,hsa-miR-638,6623
1,hsa-miR-663a,6623
1,hsa-miR-107,6942
1,hsa-miR-200b-3p,6942
1,hsa-miR-34a-5p,6942
1,hsa-miR-34b-3p,6942
1,hsa-miR-34c-5p,6942
1,hsa-miR-542-5p,6942
1,hsa-miR-605-5p,6942
1,hsa-miR-101-5p,7222
1,hsa-miR-203a-3p,7489
1,hsa-miR-1226-5p,8642
1,hsa-miR-23a-5p,8642
1,hsa-miR-323a-3p,8642
1,hsa-miR-454-3p,8642
1,hsa-miR-500a-5p,8642
1,hsa-miR-501-5p,8642
1,hsa-miR-650,8642
1,hsa-miR-874-3p,8642
1,hsa-miR-125b-5p,9444
1,hsa-miR-145-5p,9444
1,hsa-miR-203a-3p,9444
1,hsa-miR-200c-3p,9444
1,hsa-miR-214-3p,9444
1,hsa-miR-141-3p,10635
1,hsa-miR-193a-3p,10635
1,hsa-miR-21-5p,10635
1,hsa-miR-22-3p,10635
1,hsa-miR-29a-3p,10635
1,hsa-miR-29b-3p,10635
1,hsa-miR-32-5p,10635
1,hsa-miR-375-3p,10635
1,hsa-miR-494-3p,10635
1,hsa-miR-498-5p,10635
1,hsa-miR-125b-5p,10836
1,hsa-miR-150-5p,10836
1,hsa-miR-223-3p,10836
1,hsa-miR-28-5p,10836
1,hsa-miR-1915-3p,13089
1,hsa-miR-638,13089
1,hsa-miR-663a,13089
1,hsa-miR-33a-5p,14403
1,hsa-let-7a-5p,14888
1,hsa-let-7d-5p,14888
1,hsa-let-7f-5p,14888
1,hsa-let-7g-5p,14888
1,hsa-miR-1-3p,14888
1,hsa-miR-100-5p,14888
1,hsa-miR-10a-5p,14888
1,hsa-miR-10b-5p,14888
1,hsa-miR-122-5p,14888
1,hsa-miR-124-3p,14888
1,hsa-miR-125a-5p,14888
1,hsa-miR-125b-5p,14888
1,hsa-miR-126-3p,14888
1,hsa-miR-128-3p,14888
1,hsa-miR-132-3p,14888
1,hsa-miR-132-3p,14888
1,hsa-miR-133b,14888
1,hsa-miR-140-5p,14888
1,hsa-miR-143-3p,14888
1,hsa-miR-144-3p,14888
1,hsa-miR-146a-5p,14888
1,hsa-miR-146b-5p,14888
1,hsa-miR-148a-3p,14888
1,hsa-miR-148b-3p,14888
1,hsa-miR-149-5p,14888
1,hsa-miR-150-5p,14888
1,hsa-miR-155-5p,14888
1,hsa-miR-16-5p,14888
1,hsa-miR-17-5p,14888
1,hsa-miR-181a-5p,14888
1,hsa-miR-181b-5p,14888
1,hsa-miR-181c-5p,14888
1,hsa-miR-181d-5p,14888
1,hsa-miR-183-5p,14888
1,hsa-miR-184,14888
1,hsa-miR-18a-5p,14888
1,hsa-miR-191-5p,14888
1,hsa-miR-193a-5p,14888
1,hsa-miR-193b-3p,14888
1,hsa-miR-196a-5p,14888
1,hsa-miR-199a-3p,14888
1,hsa-miR-19a-3p,14888
1,hsa-miR-200c-3p,14888
1,hsa-miR-203a-3p,14888
1,hsa-miR-20b-5p,14888
1,hsa-miR-21-5p,14888
1,hsa-miR-210-3p,14888
1,hsa-miR-212-3p,14888
1,hsa-miR-214-3p,14888
1,hsa-miR-215-5p,14888
1,hsa-miR-218-5p,14888
1,hsa-miR-22-3p,14888
1,hsa-miR-221-3p,14888
1,hsa-miR-222-3p,14888
1,hsa-miR-222-5p,14888
1,hsa-miR-23b-3p,14888
1,hsa-miR-24-3p,14888
1,hsa-miR-27a-3p,14888
1,hsa-miR-27b-3p,14888
1,hsa-miR-29a-3p,14888
1,hsa-miR-30a-5p,14888
1,hsa-miR-30c-5p,14888
1,hsa-miR-32-5p,14888
1,hsa-miR-335-5p,14888
1,hsa-miR-34a-5p,14888
1,hsa-miR-34c-5p,14888
1,hsa-miR-363-3p,14888
1,hsa-miR-372-3p,14888
1,hsa-miR-378a-3p,14888
1,hsa-miR-7-5p,14888
1,hsa-miR-9-5p,14888
1,hsa-miR-96-5p,14888
1,hsa-miR-98-5p,14888
1,hsa-miR-491-5p,14888
1,hsa-miR-25-3p,15625
1,hsa-miR-335-5p,15625
1,hsa-miR-92a-3p,15625
1,hsa-miR-153-3p,15939
1,hsa-miR-21-5p,21109
1,hsa-miR-203a-3p,23973
1,hsa-miR-124-3p,24288
1,hsa-miR-337-3p,24497
1,hsa-miR-206,31101
1,hsa-miR-516b-5p,31101
1,hsa-miR-550a-3p,31101
1,hsa-miR-143-3p,31401
1,hsa-miR-181d-5p,31401
1,hsa-miR-302d-3p,31401
1,hsa-miR-513a-5p,31401
1,hsa-miR-638,31401
1,hsa-miR-181a-5p,31703
1,hsa-miR-122-5p,31703
1,hsa-miR-1291,31703
1,hsa-miR-135b-5p,31703
1,hsa-miR-139-5p,31703
1,hsa-miR-145-5p,31703
1,hsa-miR-183-3p,31703
1,hsa-miR-199a-3p,31703
1,hsa-miR-22-3p,31703
1,hsa-miR-328-3p,31703
1,hsa-miR-34b-3p,31703
1,hsa-miR-34c-5p,31703
1,hsa-miR-375-3p,31703
1,hsa-miR-432-5p,31703
1,hsa-miR-449a,31703
1,hsa-miR-449b-5p,31703
1,hsa-miR-520h,31703
1,hsa-miR-652-3p,31703
1,hsa-let-7e-5p,31703
1,hsa-miR-181a-5p,31703
1,hsa-miR-181b-5p,31703
1,hsa-miR-21-5p,31703
1,hsa-miR-181a-3p,31703
1,hsa-miR-520f-3p,31703
1,hsa-miR-126-3p,36314
1,hsa-miR-148a-3p,36314
1,hsa-miR-27a-3p,36314
1,hsa-miR-30a-5p,36314
1,hsa-miR-367-3p,36314
1,hsa-miR-514a-3p,36314
1,hsa-miR-99b-5p,36314
1,hsa-miR-200c-3p,36314
1,hsa-miR-34a-5p,36314
1,hsa-let-7e-5p,36462
1,hsa-let-7g-5p,36462
1,hsa-let-7i-5p,36462
1,hsa-miR-21-5p,36462
1,hsa-miR-26b-5p,36462
1,hsa-miR-638,36462
1,hsa-miR-663a,36462
1,hsa-miR-199a-5p,47318
1,hsa-miR-20a-5p,47318
1,hsa-miR-20b-5p,47318
1,hsa-miR-100-5p,47725
1,hsa-miR-10b-5p,47725
1,hsa-miR-1229-3p,47725
1,hsa-miR-125b-5p,47725
1,hsa-miR-128-3p,47725
1,hsa-miR-134-5p,47725
1,hsa-miR-135a-5p,47725
1,hsa-miR-148a-3p,47725
1,hsa-miR-601,47725
1,hsa-miR-638,47725
1,hsa-miR-663a,47725
1,hsa-miR-7-5p,47725
1,hsa-miR-887-5p,47725
1,hsa-miR-99a-5p,47725
1,hsa-miR-33b-5p,53232
1,hsa-miR-1226-5p,60700
1,hsa-miR-23a-5p,60700
1,hsa-miR-323a-3p,60700
1,hsa-miR-34b-3p,60700
1,hsa-miR-431-5p,60700
1,hsa-miR-500a-5p,60700
1,hsa-miR-501-5p,60700
1,hsa-miR-518c-3p,60700
1,hsa-miR-650,60700
1,hsa-miR-874-3p,60700
1,hsa-let-7a-5p,60750
1,hsa-let-7c-5p,60750
1,hsa-let-7d-5p,60750
1,hsa-let-7f-5p,60750
1,hsa-miR-1-3p,60750
1,hsa-miR-16-5p,60750
1,hsa-miR-194-5p,60750
1,hsa-miR-202-3p,60750
1,hsa-miR-21-5p,60750
1,hsa-miR-21-5p,60750
1,hsa-miR-217-5p,60750
1,hsa-miR-24-3p,60750
1,hsa-miR-26a-5p,60750
1,hsa-miR-27a-3p,60750
1,hsa-miR-320a-3p,60750
1,hsa-miR-372-3p,60750
1,hsa-miR-181a-5p,60750
1,hsa-miR-181b-5p,60750
1,hsa-miR-181a-3p,60750
1,hsa-miR-146b-5p,60823
1,hsa-miR-1539,60823
1,hsa-miR-182-5p,60823
1,hsa-miR-1827,60823
1,hsa-miR-190b-5p,60823
1,hsa-miR-194-5p,60823
1,hsa-miR-224-5p,60823
1,hsa-miR-331-5p,60823
1,hsa-miR-409-5p,60823
1,hsa-miR-448,60823
1,hsa-miR-487a-3p,60823
1,hsa-miR-500a-5p,60823
1,hsa-miR-548d-5p,60823
1,hsa-miR-553,60823
1,hsa-miR-555,60823
1,hsa-miR-583,60823
1,hsa-miR-586,60823
1,hsa-miR-601,60823
1,hsa-miR-654-5p,60823
1,hsa-miR-658,60823
1,hsa-miR-661,60823
1,hsa-miR-760,60823
1,hsa-miR-770-5p,60823
1,hsa-miR-892b,60823
1,hsa-miR-935,60823
1,hsa-miR-1226-5p,60838
1,hsa-miR-23a-5p,60838
1,hsa-miR-323a-3p,60838
1,hsa-miR-500a-5p,60838
1,hsa-miR-501-5p,60838
1,hsa-miR-650,60838
1,hsa-miR-874-3p,60838
1,hsa-miR-18a-5p,60852
1,hsa-miR-125b-5p,60953
1,hsa-miR-137-3p,60953
1,hsa-miR-1256,72304
1,hsa-miR-29a-3p,72304
1,hsa-miR-1291,73581
1,hsa-miR-148a-3p,73581
1,hsa-miR-27a-3p,73581
1,hsa-miR-27b-3p,73581
1,hsa-miR-328-3p,73581
1,hsa-miR-451a,73581
1,hsa-miR-519c-3p,73581
1,hsa-miR-16-5p,89594
1,hsa-miR-21-5p,89594
1,hsa-miR-21-5p,89594
1,hsa-miR-21-5p,91466
1,hsa-miR-1246,97226
1,hsa-miR-135a-3p,97226
1,hsa-miR-1972,97226
1,hsa-miR-1973,97226
1,hsa-miR-371a-5p,97226
1,hsa-miR-3907,97226
1,hsa-miR-3940-3p,97226
1,hsa-miR-4257,97226
1,hsa-miR-4327,97226
1,hsa-miR-454-5p,97226
1,hsa-miR-543,97226
1,hsa-miR-572,97226
1,hsa-miR-630,97226
1,hsa-miR-636,97226
1,hsa-miR-658,97226
1,hsa-miR-770-5p,97226
1,hsa-miR-892b,97226
1,hsa-miR-335-5p,114900
1,hsa-let-7c-5p,119307
1,hsa-let-7d-5p,119307
1,hsa-miR-106b-5p,119307
1,hsa-miR-125b-5p,119307
1,hsa-miR-128-3p,119307
1,hsa-miR-128-3p,119307
1,hsa-miR-129-2-3p,119307
1,hsa-miR-137-3p,119307
1,hsa-miR-138-5p,119307
1,hsa-miR-15b-5p,119307
1,hsa-miR-181a-5p,119307
1,hsa-miR-181b-5p,119307
1,hsa-miR-181c-5p,119307
1,hsa-miR-29b-3p,119307
1,hsa-miR-323a-3p,119307
1,hsa-let-7d-5p,119307
1,hsa-let-7i-5p,119307
1,hsa-miR-1207-5p,119307
1,hsa-miR-1225-5p,119307
1,hsa-miR-1227-3p,119307
1,hsa-miR-1268a,119307
1,hsa-miR-1290,119307
1,hsa-miR-130b-3p,119307
1,hsa-miR-135a-5p,119307
1,hsa-miR-148a-3p,119307
1,hsa-miR-150-3p,119307
1,hsa-miR-186-5p,119307
1,hsa-miR-188-5p,119307
1,hsa-miR-18b-5p,119307
1,hsa-miR-191-3p,119307
1,hsa-miR-1915-3p,119307
1,hsa-miR-196b-5p,119307
1,hsa-miR-2116-3p,119307
1,hsa-miR-296-5p,119307
1,hsa-miR-3180-5p,119307
1,hsa-miR-3195,119307
1,hsa-miR-32-5p,119307
